posts,label
 yes. if square aliens came to see us. hahaha or if the tractors would get more creative..one of the two! :),0
 encore! encore! suree hahaha,0
 Nopee mr anonymouser.,0
 Sometimes if your daydreaming but then your daydreaming so its not nothing..haha,0
 yes  i just cant spell it. lol r orangatang? hahahahha,0
 Yes. Standing over the border line. Ive been in Ohio and indiana at the same time :),0
 Can you see the moon at night? Sometimes :) hahha,0
 yes but i dont like to. i have this crazy fear of thinking if i just do it one more time my eyes will be stuck like that and i should lf just been satisfied with knowing i did it the last time. hahaha im a weirdo. but ya never know' ya know?!!,0
 Yes i just did one the other day. haha,0
 yup sure can :),0
 I love to draw. I took 3 years of Studio Art in HS and you had to turn in a portfolio to get in the class.. ;),0
 no. i suck.,0
 in my head :],0
 yes! haha neat trait of mine.. i can plug my nose with my lips :],0
 Thomas Gibson. He's an actor.,0
 Shore I'd be happy too!!!! :),0
 I have before. but its been a while. I can do anything :),0
 Yes. and do the fourleaf clover thing :),0
 nahh,0
 I am the master at skippping rocks!,0
 I can sleep in anything when im really tired lol,0
 yes. my sister. all the time,0
 Usually I can.,0
 yeah if i tried.,0
 cheesecake. hmmmm yes cheesecake. raspberry swirl cheesecake ;),0
 Cheetos!!! Soo cheeseyyy :),0
 vanilla.,0
 Christina always.,0
 not bad haha,0
 Well that wasn't fair because I was eating while reading this question  so when I closed my eyes... I just thought about how awesome this sandwiche is tasting hahahaha yum. :),0
 comedy,0
 carrie underwood concert. it was awesome :],0
 yes. haha,0
 yes if i was starving. theyre filled with lots of juicy vitamins.,0
 possibly,0
 Most definantly. Im in gym shorts and a tank. no makeup and ready to run :] hahaha but unfortunately formspring is keeping me inside! hahahaha,0
 .,0
 how to survive in this crazy khaos of a world i live in.,0
 money. like always,0
 Thank you lady :],0
 well its real meaning is a female dog. :) ahhahar but I would define it as:r An inconsiderate person that doesn't care what people think nor if or how they hurt another persons feelings. Someone who is usually insecure of themselves and have to put other people down to make themselves feel better about ones self. hahaha,0
 I have him. My Timmy :]r He's super in everyway possible. Sweet and sensitive enough to understand but hard and can stand his ground when it comes down to it. A little over protective but only enough to show that he truly cares. He brings flowers home for me being his girlfriend day! :] If I want anything he'd get it but knows I have everything I want. Compassionate and caring and loves everything that I do. He enjoys all the same foods as I do and is open to exploring new boundaries he's never expierenced. Ohh and He let's me be crazy about things that Im so passionate about  that most guys would laugh at and make fun of. Recycling  planting flowers and smiling at people just because I want to make their day! :] He's perfect for me. He understands me in every aspect a man could. Hes sweet enough to damper my attitude and sarcasm at times but bullheaded enough to not always give in to me. Lets me whine if I want attention and holds me more than I could ever want to be held. I love him. And for me  hes my perfet guy! <3r Ohh and he's a super sexxy stud :] of course.,0
 HMM..REAL? I guess it was in 8th grade. my first date  movie date with another guy and two other couples. haha if that's what you call 8th graders dating. Anyway we all went to see a movie..i dont remember what the movie was but it was all awkwardness and trying to be older than we were. I remember keeping my hand still for the entire movie while he held it  and my hand was numb tingling and was trying to go to sleep the entire time. It was rediculous thinking about it now..hahahha,0
 Sunshine. Lots of food and hanging with my boyfriend and family :]r Awesomeness.,0
 (right now) hungry  sick  tired.r [always] happy  selfless  trusting.,0
 I'm a blunt and funny dancing alien that doesn't care what anyone thinks and loves to have fun. ;],0
 he has actually. and i thought if we were ggoing to keep conversating you would reveal your anonymousness. you know you asked buncha ppl bout their feet..lol,0
 He says he did :] haha,0
 robin in batman. i thought robin was the best and thought he should be the star!! hahah and my favorite power was..? hmm..well i guess spidermans powers. he is sick. haha,0
 Nopee. Its been a while actually lol,0
 yeshh :),0
 No school for me,0
 sometimes,0
 church camp once. it was fun but we got kicked out.,0
 yes.,0
 not really,0
 yes of course!,0
 Yes. and Yes. hahah Ive been answering questions forever and still have like 450 questions. I feel like im never going to get through them all. Im trying though!! Sorry I hadn't gotten on here for a couple weeks. Big mistake. I have like two other spammers that killed my inbox so im still trying to catch up. :],0
 yes i did :),0
 MOst dEfinAntly. <3,0
 Not today. I havent even been out of the house.haha,0
 no i didn't actually,0
 haha. does that really work on people? i am gullible at times but really?,0
 Not at all,0
 Yes ma'am :] thank you lady.,0
 yes.,0
 Nope.,0
 nope. but i wink at timmy sometimes :],0
 I had to listen to my parents. Not listening wasn't an option but once I got older and moved out now i take their advice with a grain of salt and do what i want :),0
 My best friend is married to a guy that has a little 2 year old girl,0
 yes,0
 yes they do,0
 Hmmm perhaps?,0
 well rapists i think deserve what they do..its a touchy subject,0
 yes. they love to buzz.,0
 first.,0
 idk?,0
 sometimes when theyre trying to be gangsta or ignorant,0
 yes. and its a little creepy,0
 Yes i believe so,0
 i have no idea? hahaha,0
 Do you have a name?,0
 No but not because I don't like them  I just think their overated. I have a pair of shoestringless nike that I rock :) their sweet cause they loook like gym shoes but their slip on and offs! lovee em.,0
 i can play a little guitar and learning the violin,0
 haha my brother does! I think its funny,0
 usually,0
 I never wear a watch. i dont like time.,0
 Not yet ;] Sure hope so here soon!! :D,0
 NOpE,0
 no.,0
 yes for most,0
 Yes I do.,0
 yes i think so,0
 No. Only because if it were up to fate then noone truly has any choices in life. And well i don't like to be told what to do. I like making my own mind up! :],0
 Karma YES. Destiny NO.,0
 I like to think so. :/,0
 I guess. so,0
 no.,0
 Perhaps not a reason  but a purpose yes. :],0
 no,0
 Yes.,0
 nope not really  do you?,0
 Not really,0
 not too often.,0
 No.. hate that.,0
 i dont think so,0
 make my own path. always. i like the untaken path.,0
 Not really but I do like animals. Just not to make love to them. ha,0
 yes =D,0
 used to don't anymore..,0
 keep it inside. almost always,0
 keep it inside. always,0
 Sometimes I do. Its usually when I stub my toe or are talking really passionately about something when Im mad or irrated. I think its really more a way to make yourself look unintelligent. Most people that do often or like in every sentence just don't have anything better to say..haha just my opinion.,0
 nope,0
 Not in the shower but i do in the stand up tanning beds hahahha,0
 Yes and its never things I can remember. I just daze off lol,0
 nahh,0
 yes.,0
 have to,0
 sometimes.,0
 Lots :) show your face.,0
 most of the time,0
 yes.,0
 i try to,0
 not really,0
 Yes I have actually.,0
 no but i should more often im sure,0
 yes but i dont much anymore..... things for others is most fun!,0
 Any time i think about doin that i forget im counting and then by the time i get to the end im like dang it!! haha,0
 I do bird watch actually,0
 nope,0
 N E V E R.,0
 Yes. And im sure there are tons that soo could.,0
 yes,0
 Yes. all the time :),0
 not at all!!! I smile too much,0
 Not really only for conversation.,0
 used to with my ma. general hospital is the shiz :],0
 no i should but i do yoga a bit so twice a week?,0
 sometimes. i did that a lot when i was sick this past wk,0
 Fear. Only because of the corruptness of it all.,0
 I dont think so :/,0
 nop.e,0
 yes,0
 not really . I like meeting new people,0
 Yes. very sometimes.,0
 No. Usually question it. cause most people that say sorry are only saying it. its a word. it mearly has no meaning and therefore to me  seizes existence.,0
 opposite.,0
 not really being that i am one as well.,0
 yeeah,0
 Yes.,0
 Nope. Show your face? why dont you?,0
 very much so!,0
 I love cameras. Show your face yooo,0
 If I care about the person lying to me..,0
 nope,0
 not at all :) look away haha,0
 not too easy.,0
 No. Im with my first and am gladly in love with him-r HARD TO GET is always BETTER! :),0
 Wayyyy tooooo easilyyyyyyy!,0
 depends on the question really but both :),0
 First.,0
 Not currently. Used to..,0
 idk,0
 Home alone  yes.,0
 Nahh hates a strong word.,0
 no. haha Show YOUR FAce.,0
 nope,0
 no,0
 i think everyone does,0
 Hmm I love the beatles :],0
 He's not really one of my favorites. But i likes MASK.,0
 not really,0
 Only thongs. And honestly I never understood why women wear them because they are literally the most uncomfortable things to wear. I feel like my asscheeks have no underwire like a bra. haha its hard to explain. r But now I wear them because they make me feel sexy. So if Im in a spicy mood I wear them :),0
 doesnt everyone..,0
 Janet son of a gun. haha,0
 I do yoga. :],0
 Nope.,0
 I could have a better one. :(,0
 No  nowhere and nothing. haha,0
Do you have a twitching problem?:,0
 not clinically but i think so sometiems hahhahha,0
 innie.,0
 Nahhh. only that the occean is dispicably turning to oil at the rate of people saying ohh who really cares and the welfare of the creatures living in it is in our hands....not too much of a concern thooough...,0
 Not really. I wanna go back to gatliburg..i gotta necklace from one of the gem places up in the mountians and the head on the necklace broke. so i wanna get it fixed. :] haha but other than that. the beach would be nice but were tyring to get a house around here so idk if money will work.,0
 Not that im aware of thankfully,0
 a hemp bracelet my sister made me on my left wrist and my two favorite rings :]r Earrings too...lets count  8 others :),0
 Nope,0
 Not really that i can think of.,0
 nope. and i wanted one but now idk cause i just dont think id be happy in a few years so oh well.. ill prolly never get any but i like it that way,0
 I like to brush my teeth in the shower :),0
 Not currently. Im on a waiting list and I really enjoyed microbiology :),0
 nahhh,0
 All three babay :),0
 NOpe. I used to but then i deleted it because i liked formspring more and didn't have many followers on it.,0
 Yeah i made my first one. and forgot the password to it!!!!! haha so i had to make a new one. it sucked but at least it was farely new to me. teaachgee is the right one!! :),0
 mes  they can be fun,0
 yes. Silver sunfire. 2000,0
 I did. And then realized I dont get on my account enough to follow a bazillion people and keep them all posted up on my life. So I deleted it. r So Im sticking with formspring :],0
 I like to walk away from a situation yes. before it escalades and things are said and felt that aren't needed.,0
 Negative. I think we as humans all tend to sometimes but its all in unintentional purpose. So I try not too :),0
 nahh,0
 yes,0
 I know how to change a tire  change my oil  what most parts of the car and motor is. I can put all liquids in my motor :] and I soo have my own jumpers haha,0
 Lil wayne,0
 No I don't know anyone and yes I did know that.,0
 yes. tims dad,0
 Not to my knowledge.,0
 yes. many people. i work with alot of the mentally handicapped,0
 She's my sister :],0
 ..,0
 Yes. yes. and i have the idea of it. as long as i have the paper thatt tells me which numbered spark plug goes where..i could do it :),0
 yes,0
 i wish i did.,0
 Nope. I know a little thai and some spanish. haha go figure.Im seriously the whitest korean chick you'd ever meet :],0
 i wish. hhhhhighhhhyeaaaahhhh!,0
 no,0
 ohio,0
 hard. seems like with everything. ughh ha,0
 yes :) happy ones. but not to my bf because he wont check them. so he doesnt get the pleasure of recieving funny and nice and amazing messages from me. Mostly just to my sister and back :),0
 Not really the second one so much. It had some good underlying morals and all but the movie itself drug on and on i thought.,0
 LOVE IT,0
 only in burgers.,0
 L O V E broccoli. cheesey broccoli hahaha,0
 They're okay. i haven't seen them in a long time :/,0
 NO.,0
 Yeshhh,0
 Nope. Not a cat person.,0
 I love doggies :) and not right now. at my parents i do. if that still counts when you no longer live with them. but yes :) they are bull mastiffs. pure bred. akc registered. sweet looking dogs. :) haha,0
 hot but sometimes i like cold. depends on the mood i guess,0
 not really when i first meet them,0
 yes.,0
 nope. i love tomatoes!,0
 Love it :],0
 not fruit punch. blahhh,0
 Papapapapa shore do :] haha r I like any thing i can do the robot to haha,0
 love it,0
 Love them> i love cheese.,0
 Do I like them  No. Do I think they have a big part in society  yes. So I take part in them. In america  the government is the people. So why do people say they hate politics?r It can make a great conversation sometimes lol,0
 yes i do haha,0
 I love roller coasters!! :],0
 Love it but I don't it too much currently,0
 LOVE THEM :],0
 Yes. Love the creativity.,0
 Noooo.,0
 yes. I think it should be made into a cologne/,0
 yes I do :) its calming haha,0
 prettttty,0
 Rain doesn't bother me at all other than when Im dressed up and have to be somewhere important. Rain is important.,0
 No? show your face.,0
 never been on a plane :(,0
 like his movies. dont like him.,0
 yes!!!!!!!!    i dont much now but i like to travel,0
 No. Its not as good for you as they say. Water is best for me :],0
 somet,0
 not really,0
 yep,0
 Yes i suppose.,0
 Like  like women? No. Like  baby chickens? yess :],0
 sometimes i do,0
 Okay so i copied and pasted for you. and yes to both questions :]r r Everything!!! seriously.r But when im sad. Ah me by griffen house  I love ADTR ; Emarosa any time of the day  anything I can do the robot to and Emmure when Im feeling thrashin :] ha. Ohh and i like instrumental music. Underoaths cd of violins is my all time favorite <3,0
 Yes i do!,0
 sometimes :) i like her opinion.,0
 Nope. Ohio :],0
 too much sometimes.,0
 qualtily :) of course.,0
 Only if i've had a bad day.,0
 Nahh,0
 both. but usuallly make them,0
 nope,0
 I miss being a kid. yes.,0
 I miss being a kid. Yes.,0
 I did. but now im overwelmed with questions hahah thanks to you! :],0
 over think on whats not needed and i seem to underthink on what needs the most thinking.,0
 No,0
 yes when i was in hs,0
 No I dont/ My bf does. and yes if i could or had the extra money too have one i would  i'd like to take a gun class as well. just to shoot one. r Because you never know when you'll need to defend yourself. zombies are cruel. hahaa and there's a buncha crazies out there. ya just never know and being prepared isn't half bad anymore....,0
