posts,label
Are you ready for the Halloween night? ,0
Hell yeah! Kind of actually I havent decided what Im going to be.,0
What kind of school bus is too hot for you? ,0
Why the fuck are you talking about school buses,0
Do you believe in Love? ,0
Hell yeah,0
Who is a dude and gay and single ,1
Wha? Idk why I would know this and even if I did I wouldnt tell you,0
What contains ten thousand calories? ?? ,0
Why the hell would I know this?,0
Yo nigga fuck u :D ,1
Nope nigga bitch,1
MoMo is scaring the hell out of me ,0
Momo (from Avatar the last Airbender),0
Is it wrong for me to be gay ,0
No,0
Why you don't eat seafood. ,0
Because it smells hell bad,0
Are you brutal honest with your answers or politically correct? ,0
I answer what is correct and I answer my own way. I dont care what people think or say. They are meant to talk shit,0
Cristiano Ronaldo OR Michael Ballack ??? ,0
Faneeze Jaswal,0
How doea it feel to be ignored? ,0
Hell bad,0
"HaHaha how cheap and damn are some of our well educated stupid youngsters. WOw. WaaHh. ""Get yourself educated not Brainwashed ,Idiots."" ",0
Point,0
Have you ever eaten a crayonor glue? What strange thing have you eaten? ,0
"I have ate soil, poop and many more",0
Islamabad is hell boring ,0
So what? What should I do???,0
Any body high here? Right from Islamabad ,0
I am damn low.,0
Think before u speak  ,0
99.9% are actually trust me.,0
Sorry that you have to deal with such tharkis.  Keep up the sass though you go girl! ,0
Hahahah. They are and always will be shit for me. I never respect such people.,1
I bring the damn table ,0
Hahahahaha,0
I have a project to do and Ive known about it for two weeks and its due Monday but I havent done shit help what do I do??? ,0
Stop using ask.fm and work on it,0
"What ever youre going through, just remember Jesus is there with you. He loves you  ",0
I am strong because I have Allah,0
"If you had a chance to replay one moment of your life, what would it be? ",0
Not letting mishal die,0
Why do your mood is heart broken? ,0
Life is a bitch,0
Why does the poop is next to your profile? ,0
Hahahaha becz life is a shif!!!,0
Do u work better under stress ? ,0
Yes but then Ill straight up refuse to do shit because my brain is so tired from stressing.,0
What childhood story actually frightened you? ,0
Bloody Mary scared the heck outta me as a kid.,0
"Do you think someone likes you and if you know for a fact they do , do you like them back???? ",0
Oh fuck this is difficult. I know for a fact that there are people who like me. I have feelings for one or more of them. My love life is complicated.,0
Does something smell funny to you too??? ,0
I smell bullshit,0
What can people learn from animals? ,0
Apparently different sex positions. Nasty asses.,0
Do you know any big gossips? ,0
This Mandi person. Yeah shes a big gay homo. Dont tell anyone.,1
What is your least favorite beverage? ,0
Guinness. Date told me that shit kinda tasted like coffee. He fuckin lied.,0
"If you had to act in a movie, what character would you choose to be? ",0
Can I be the lead in a cheesy ass romcom?,0
Whats your definition of hard luck? ? ,0
I hear the phrase you were dealt a bad hand more often. Just means that tough shit happens to you that you didnt cause. My life eh?,0
What's the most delicious dessert for you? ,0
Daddys Cummies. Nah for real I fucking love donuts. I would gladly die on a pile of donuts.,0
What's on your mind atm??? ,0
When will this damn headache stop,0
What could be your reasons for discontinuing friendship with a person? ,0
You intentionally hurt one of my other friends? Youre ass is out of my circle.,0
Di you are really an inspiration to me i would really like to meet you and spend some time with you i adore you a lot ? you are damn pretty ? ,0
Thank you <3 youre too kind,0
Is jack/jilling off gay I mean you are touching the same genitals youre born with ,1
Dont you assume the gender of my hand.,0
Whats your favorite meet and fuck game and why are they the best porn games ever ,1
W H A T ?,0
Why are balls the best part of the penis ,0
LIES I TELL YOU. LIES. or its cause they hold daddys cummies. I want to die after typing that sentence.,0
Who the fuck is harrassing you with feet requests ,0
Idk. Honestly its kinda entertaining and nostalgic. Ive been getting them basically since I got an askFM.,0
Do you like to act spontaneously or plan things? Why? ,0
Both. I try to plan things but planning will stress me out so much that I spontaneously say fuck it to my plans,0
How would you explain your basic life philosophy? ,0
"If I go out having brought more joy and color to the world than I took away from it, Ill die happy and fulfilled.",0
Do you think that you are more good looking or more wise ? ? ,0
"I would say wise cause Ive been through a lot of shit and had to learn some extremely hard life lessons, but I have no common sense. So idk.",0
Which country is your favourite? ,0
To live? America. We have it pretty damn good when you look at the big picture,0
Have you ever broken up with a friend ? ,0
"Yeah. I do it FAR more with friends in real life because of anxiety, but its always a more explosive break up when its online. Sometimes its my fault because I can be a stubborn asshole with foot in mouth syndrome, sometimes its their fault because I get sick of their shit. It always burns thought. Breaking up with friends has always hurt me deeper than breakup up with a partner.",0
What's the best way to celebrate Star Wars Day? ,0
Harass your boyfriend with your creepy ass talking Porg doll,1
"If you could go back in time, what is one piece of advice you would give your younger self? ",0
"People may always try to bring you down. Life may always deal you a shit hand. Things may always be unfair. But you are strong, kind, and beautiful and nothing can change that.",0
Were you happier four months ago than you are now? ,0
Hell fucking no,0
Your favorite chocolate bar? ,0
Any Ritter Sports bar. Holy fuck they are so goddamn good like MMPH.,0
Lewdest thing you've done with your bf? ,1
Uhhhh vanilla sexy times? Intimacy with me is very......complicated and thankfully Kell is patient and understanding. I guess its kinda lewder that we had sex in my bedroom while 4 people were in the hours? Idk.,0
What do you think is good advertising? ,0
Anything with your tits,1
What would be a perfect honeymoon destination? ,0
"A hotel room with good ass room service, wifi, and cable.",0
What do you drink most often? ,0
Premade starbucks drinks like a good basic lazy white bitch,1
Go today's photo! ,0
I'm sleepy today and my hair's frizzy cause I can't be asked to do anything with it lmao,0
What has life taught you so far? ,0
"Not everyone will like you, you can help others but at some point you must help yourself too, life won't always be fair rather it rarely is, bottling things up doesn't fix anything it just makes it more explosive when you finally have to face it, when one door shuts you gotta be creative jump out a window, fuck irl people because everyone cool is online.",0
What name would you give to your ship? ,0
Kandi- oh wait you mean like sailing ship? Oh fuck that.,0
"I know EDS causes a horrific amount of pain. This may be extremely inappropriate, but does it make sex really painful too? ",0
"Sex can be painful if my partner doesn't understand how to safely handle my joints, but actually having my hips turned out and my legs spread keeps them from dislocating so easily so sex doesn't have to be painful.",0
"If you could control nature, which element would you choose? Why? ",0
Fire so that it would stay the fuck away from mine and Kell's houses.,0
I have Celiac Disease too. How did you find out you had it? ,0
"When I met my rheumatologist for the first time, I had mentioned a long history of severe abdominal pain and stuff and on a whim he decided to test me for it since I was already going to be doing a load of bloodwork. Couldn't believe it when I got the call that I tested positive for it, but the results didn't lie. Basically had 10 years of digestive hell that went away within a week. Fucking miracle.",0
TFW you don't need a wall because you're surrounded by ocean. ,0
TFW your country has gay marriage legalized. Check mate u faggot,1
Have you noticed any differences between your relationships with men and with women? Any patterns or did gender make no impact? ,0
