,q_a,label
612, weird. not sweet but not really bad. just weird...like putting potatoes in the refriderator or thinkin the world is ending and im dancing in weird clothes or jumping around yelling in public. hahaha so weird. i know.,0
613, Nope.,0
614, folded,0
615, FOldeD.,0
616, It really depends on my mood and the type of people im around. Im very good at starting conversations but if Im around someone else thats doing a lot of talking  I may just be a bit backwards cause I don't like to steal the light :),0
617, I collected beanie babies when i was younger :) loved them had cases for them and everything!!,0
618, well today it was formspring but usually facebook,0
619, Thnks :],0
620, Nope.,0
621, Haha thanks lady. r Worst habit: giving everyone the benefit of the doubt.,0
622, Lovee them! I wanna taste a beetle then.,0
623, No. Being Atheist is someone who denies the existence of God. Period. And you asked my opinion so please don't argue my opinion about something I don't personally care about anyways. If you want to be athiest  then be it. If you don't  then don't. I don't care. r Its your life.,0
624, spanish,0
625, america is where i want to spend the rest of my life. but i wouldnt mind living in the phillipines for a while  backpack in the european countries for a year or so and then travel around to the southern america countries like peru and aruba to see mayan ruins and jungleness :D I have plenty of place i want to see. Egypt. Bangkok. Paris.,0
626, Idk I think it swings both ways pretty strongly. The human race is never satisfied and I believe that both sexes have the tendencey to cheat. At all ages and for all reasons.,0
627, I wear undies dude. hahaha,0
628, Dark. I am a vampire. I am a vampire.,0
629, Whats up doc?,0
630, Camping!! :],0
631, nope,0
632, yes. if square aliens came to see us. hahaha or if the tractors would get more creative..one of the two! :),0
633, encore! encore! suree hahaha,0
634, Nopee mr anonymouser.,0
635, Sometimes if your daydreaming but then your daydreaming so its not nothing..haha,0
636, yes  i just cant spell it. lol r orangatang? hahahahha,0
637, Yes. Standing over the border line. Ive been in Ohio and indiana at the same time :),0
638, Can you see the moon at night? Sometimes :) hahha,0
639, yes but i dont like to. i have this crazy fear of thinking if i just do it one more time my eyes will be stuck like that and i should lf just been satisfied with knowing i did it the last time. hahaha im a weirdo. but ya never know' ya know?!!,0
640, Yes i just did one the other day. haha,0
641, yup sure can :),0
642, I love to draw. I took 3 years of Studio Art in HS and you had to turn in a portfolio to get in the class.. ;),0
643, no. i suck.,0
644, in my head :],0
645, yes! haha neat trait of mine.. i can plug my nose with my lips :],0
646, Thomas Gibson. He's an actor.,0
647, Shore I'd be happy too!!!! :),0
648, I have before. but its been a while. I can do anything :),0
649, Yes. and do the fourleaf clover thing :),0
650, nahh,0
651, I am the master at skippping rocks!,0
652, I can sleep in anything when im really tired lol,0
653, yes. my sister. all the time,0
654, Usually I can.,0
655, yeah if i tried.,0
656, cheesecake. hmmmm yes cheesecake. raspberry swirl cheesecake ;),0
657, Cheetos!!! Soo cheeseyyy :),0
658, vanilla.,0
659, Christina always.,0
660, not bad haha,0
661, Well that wasn't fair because I was eating while reading this question  so when I closed my eyes... I just thought about how awesome this sandwiche is tasting hahahaha yum. :),0
662, comedy,0
663, carrie underwood concert. it was awesome :],0
664, yes. haha,0
665, yes if i was starving. theyre filled with lots of juicy vitamins.,0
666, possibly,0
667, Most definantly. Im in gym shorts and a tank. no makeup and ready to run :] hahaha but unfortunately formspring is keeping me inside! hahahaha,0
668, .,0
669, how to survive in this crazy khaos of a world i live in.,0
670, money. like always,0
671, Thank you lady :],0
672, well its real meaning is a female dog. :) ahhahar but I would define it as:r An inconsiderate person that doesn't care what people think nor if or how they hurt another persons feelings. Someone who is usually insecure of themselves and have to put other people down to make themselves feel better about ones self. hahaha,0
673, I have him. My Timmy :]r He's super in everyway possible. Sweet and sensitive enough to understand but hard and can stand his ground when it comes down to it. A little over protective but only enough to show that he truly cares. He brings flowers home for me being his girlfriend day! :] If I want anything he'd get it but knows I have everything I want. Compassionate and caring and loves everything that I do. He enjoys all the same foods as I do and is open to exploring new boundaries he's never expierenced. Ohh and He let's me be crazy about things that Im so passionate about  that most guys would laugh at and make fun of. Recycling  planting flowers and smiling at people just because I want to make their day! :] He's perfect for me. He understands me in every aspect a man could. Hes sweet enough to damper my attitude and sarcasm at times but bullheaded enough to not always give in to me. Lets me whine if I want attention and holds me more than I could ever want to be held. I love him. And for me  hes my perfet guy! <3r Ohh and he's a super sexxy stud :] of course.,0
674, HMM..REAL? I guess it was in 8th grade. my first date  movie date with another guy and two other couples. haha if that's what you call 8th graders dating. Anyway we all went to see a movie..i dont remember what the movie was but it was all awkwardness and trying to be older than we were. I remember keeping my hand still for the entire movie while he held it  and my hand was numb tingling and was trying to go to sleep the entire time. It was rediculous thinking about it now..hahahha,0
675, Sunshine. Lots of food and hanging with my boyfriend and family :]r Awesomeness.,0
676, (right now) hungry  sick  tired.r [always] happy  selfless  trusting.,0
677, I'm a blunt and funny dancing alien that doesn't care what anyone thinks and loves to have fun. ;],0
678, he has actually. and i thought if we were ggoing to keep conversating you would reveal your anonymousness. you know you asked buncha ppl bout their feet..lol,0
679, He says he did :] haha,0
680, robin in batman. i thought robin was the best and thought he should be the star!! hahah and my favorite power was..? hmm..well i guess spidermans powers. he is sick. haha,0
681, Nopee. Its been a while actually lol,0
682, yeshh :),0
683, No school for me,0
684, sometimes,0
685, church camp once. it was fun but we got kicked out.,0
686, yes.,0
687, not really,0
688, yes of course!,0
689, Yes. and Yes. hahah Ive been answering questions forever and still have like 450 questions. I feel like im never going to get through them all. Im trying though!! Sorry I hadn't gotten on here for a couple weeks. Big mistake. I have like two other spammers that killed my inbox so im still trying to catch up. :],0
690, yes i did :),0
691, MOst dEfinAntly. <3,0
692, Not today. I havent even been out of the house.haha,0
693, no i didn't actually,0
694, haha. does that really work on people? i am gullible at times but really?,0
695, Not at all,0
696, Yes ma'am :] thank you lady.,0
697, yes.,0
698, Nope.,0
699, nope. but i wink at timmy sometimes :],0
700, I had to listen to my parents. Not listening wasn't an option but once I got older and moved out now i take their advice with a grain of salt and do what i want :),0
701, My best friend is married to a guy that has a little 2 year old girl,0
702, yes,0
703, yes they do,0
704, Hmmm perhaps?,0
705, well rapists i think deserve what they do..its a touchy subject,0
706, yes. they love to buzz.,0
707, first.,0
708, idk?,0
709, sometimes when theyre trying to be gangsta or ignorant,0
710, yes. and its a little creepy,0
711, Yes i believe so,0
712, i have no idea? hahaha,0
713, Do you have a name?,0
714, No but not because I don't like them  I just think their overated. I have a pair of shoestringless nike that I rock :) their sweet cause they loook like gym shoes but their slip on and offs! lovee em.,0
715, i can play a little guitar and learning the violin,0
716, haha my brother does! I think its funny,0
717, usually,0
718, I never wear a watch. i dont like time.,0
719, Not yet ;] Sure hope so here soon!! :D,0
720, NOpE,0
721, no.,0
722, yes for most,0
723, Yes I do.,0
724, yes i think so,0
725, No. Only because if it were up to fate then noone truly has any choices in life. And well i don't like to be told what to do. I like making my own mind up! :],0
726, Karma YES. Destiny NO.,0
727, I like to think so. :/,0
728, I guess. so,0
729, no.,0
730, Perhaps not a reason  but a purpose yes. :],0
731, no,0
732, Yes.,0
733, nope not really  do you?,0
734, Not really,0
735, not too often.,0
736, No.. hate that.,0
737, i dont think so,0
738, make my own path. always. i like the untaken path.,0
739, Not really but I do like animals. Just not to make love to them. ha,0
740, yes =D,0
741, used to don't anymore..,0
742, keep it inside. almost always,0
743, keep it inside. always,0
744, Sometimes I do. Its usually when I stub my toe or are talking really passionately about something when Im mad or irrated. I think its really more a way to make yourself look unintelligent. Most people that do often or like in every sentence just don't have anything better to say..haha just my opinion.,0
745, nope,0
746, Not in the shower but i do in the stand up tanning beds hahahha,0
747, Yes and its never things I can remember. I just daze off lol,0
748, nahh,0
749, yes.,0
750, have to,0
751, sometimes.,0
752, Lots :) show your face.,0
753, most of the time,0
754, yes.,0
755, i try to,0
756, not really,0
757, Yes I have actually.,0
758, no but i should more often im sure,0
759, yes but i dont much anymore..... things for others is most fun!,0
760, Any time i think about doin that i forget im counting and then by the time i get to the end im like dang it!! haha,0
761, I do bird watch actually,0
762, nope,0
763, N E V E R.,0
764, Yes. And im sure there are tons that soo could.,0
765, yes,0
766, Yes. all the time :),0
767, not at all!!! I smile too much,0
768, Not really only for conversation.,0
769, used to with my ma. general hospital is the shiz :],0
770, no i should but i do yoga a bit so twice a week?,0
771, sometimes. i did that a lot when i was sick this past wk,0
772, Fear. Only because of the corruptness of it all.,0
773, I dont think so :/,0
774, nop.e,0
775, yes,0
776, not really . I like meeting new people,0
777, Yes. very sometimes.,0
778, No. Usually question it. cause most people that say sorry are only saying it. its a word. it mearly has no meaning and therefore to me  seizes existence.,0
779, opposite.,0
780, not really being that i am one as well.,0
781, yeeah,0
782, Yes.,0
783, Nope. Show your face? why dont you?,0
784, very much so!,0
785, I love cameras. Show your face yooo,0
786, If I care about the person lying to me..,0
787, nope,0
788, not at all :) look away haha,0
789, not too easy.,0
790, No. Im with my first and am gladly in love with him-r HARD TO GET is always BETTER! :),0
791, Wayyyy tooooo easilyyyyyyy!,0
792, depends on the question really but both :),0
793, First.,0
794, Not currently. Used to..,0
795, idk,0
796, Home alone  yes.,0
797, Nahh hates a strong word.,0
798, no. haha Show YOUR FAce.,0
799, nope,0
800, no,0
801, i think everyone does,0
802, Hmm I love the beatles :],0
803, He's not really one of my favorites. But i likes MASK.,0
804, not really,0
805, Only thongs. And honestly I never understood why women wear them because they are literally the most uncomfortable things to wear. I feel like my asscheeks have no underwire like a bra. haha its hard to explain. r But now I wear them because they make me feel sexy. So if Im in a spicy mood I wear them :),0
806, doesnt everyone..,0
807, Janet son of a gun. haha,0
808, I do yoga. :],0
809, Nope.,0
810, I could have a better one. :(,0
811, No  nowhere and nothing. haha,0
812,Do you have a twitching problem?:,0
813, not clinically but i think so sometiems hahhahha,0
814, innie.,0
815, Nahhh. only that the occean is dispicably turning to oil at the rate of people saying ohh who really cares and the welfare of the creatures living in it is in our hands....not too much of a concern thooough...,0
816, Not really. I wanna go back to gatliburg..i gotta necklace from one of the gem places up in the mountians and the head on the necklace broke. so i wanna get it fixed. :] haha but other than that. the beach would be nice but were tyring to get a house around here so idk if money will work.,0
817, Not that im aware of thankfully,0
818, a hemp bracelet my sister made me on my left wrist and my two favorite rings :]r Earrings too...lets count  8 others :),0
819, Nope,0
820, Not really that i can think of.,0
821, nope. and i wanted one but now idk cause i just dont think id be happy in a few years so oh well.. ill prolly never get any but i like it that way,0
822, I like to brush my teeth in the shower :),0
823, Not currently. Im on a waiting list and I really enjoyed microbiology :),0
824, nahhh,0
825, All three babay :),0
826, NOpe. I used to but then i deleted it because i liked formspring more and didn't have many followers on it.,0
827, Yeah i made my first one. and forgot the password to it!!!!! haha so i had to make a new one. it sucked but at least it was farely new to me. teaachgee is the right one!! :),0
828, mes  they can be fun,0
829, yes. Silver sunfire. 2000,0
830, I did. And then realized I dont get on my account enough to follow a bazillion people and keep them all posted up on my life. So I deleted it. r So Im sticking with formspring :],0
831, I like to walk away from a situation yes. before it escalades and things are said and felt that aren't needed.,0
832, Negative. I think we as humans all tend to sometimes but its all in unintentional purpose. So I try not too :),0
833, nahh,0
834, yes,0
835, I know how to change a tire  change my oil  what most parts of the car and motor is. I can put all liquids in my motor :] and I soo have my own jumpers haha,0
836, Lil wayne,0
837, No I don't know anyone and yes I did know that.,0
838, yes. tims dad,0
839, Not to my knowledge.,0
840, yes. many people. i work with alot of the mentally handicapped,0
841, She's my sister :],0
842, ..,0
843, Yes. yes. and i have the idea of it. as long as i have the paper thatt tells me which numbered spark plug goes where..i could do it :),0
